year,month,day,Temp,TMax,Tmin,SLP,Humidity,PPresure,VVisiblity,VavgWindSpeed,VMWindSpeed,VGspeed,RAin,SNow,TStrom,FoG
2016,October,27,25.2,30.2,24.2,1011.9,89,45.72,4,2.2,9.4,-,o,,o,
2016,October,28,26.3,30.5,24,1010.9,86,7.37,4.3,0,-,-,o,,,
2016,October,29,26.4,31.5,24.5,1010.5,83,10.16,5,0,-,-,,,,
2016,October,30,,,,,,,,,,,,,,
2016,October,31,,,,,,,,,,,,,,
2016,November,1,28.4,34,25.6,1011.1,76,0,4.7,0.7,3.5,-,,,,
2016,November,2,30.1,34.1,25.2,1011.1,65,0,4.7,1.1,3.5,-,,,,
2016,November,3,28.5,34.5,26,1011.8,70,0.51,4.5,0,-,-,o,,o,
2016,November,4,,,,,,,,,,,o,,,
2016,November,5,,,,,,,,,,,o,,,
2016,November,6,,,,,,,,,,,o,,,
2016,November,7,23.6,27.4,21.6,1008.9,84,0,4.3,1.5,3.5,-,,,,
2016,November,8,24,30.2,20.6,1010.6,81,0,4.3,0,-,-,,,,
2016,November,9,25.9,31.2,20.4,1011.3,66,0,4.8,0,-,-,,,,
2016,November,10,,,,,,,,,,,,,,
2016,November,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,November,12,,,,,,,,,,,,,,
2016,November,13,,,,,,,,,,,,,,
2016,November,14,24.6,30.6,20.2,1012.9,60,0,4,1.5,3.5,-,,,,
2016,November,15,23.8,29.8,19,1012.2,62,0,4,1.9,5.4,-,,,,
2016,November,16,24.7,29.7,20,1012.8,63,0,4.3,1.9,3.5,-,,,,
2016,November,17,,,,,,,,,,,,,,
2016,November,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,November,19,,,,,,,,,,,,,,
2016,November,20,,,,,,,,,,,,,,
2016,November,21,21.9,28.5,18.8,1010.4,71,0,4,0,-,-,,,,
2016,November,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,November,23,22.2,28.5,17.7,1011.2,73,0,3.4,0.7,3.5,-,,,,
2016,November,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,November,25,22.7,29.2,18.3,1010.5,69,0,4.2,0.6,3.5,-,,,,
2016,November,26,,,,,,,,,,,,,,
2016,November,27,,,,,,,,,,,,,,
2016,November,28,,,,,,,,,,,,,,
2016,November,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,November,30,23,29.2,18.6,1014.7,73,0,4.2,0.7,3.5,-,,,,
2016,December,1,24.3,29.6,18.8,1014.2,69,0,4.2,0.6,3.5,-,,,,
2016,December,2,22.9,29.6,18.8,1014.9,75,0,3.9,0.6,3.5,-,,,,
2016,December,3,24.3,29.5,19,1015.8,63,0,4,0.9,3.5,-,,,,
2016,December,4,,,,,,,,,,,,,,
2016,December,5,,,,,,,,,,,,,,
2016,December,6,,,,,,,,,,,,,,
2016,December,7,20.9,30.7,16.4,1012.8,72,0,3.9,0,-,-,,,,
2016,December,8,20.8,31,15.5,1011.6,68,0,4.2,0.6,3.5,-,,,,
2016,December,9,21.4,27.4,17,1010.9,70,0,3.5,1.9,3.5,-,,,,
2016,December,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,11,,,,,,,,,,,,,,
2016,December,12,,,,,,,,,,,,,,
2016,December,13,,,,,,,,,,,,,,
2016,December,14,19.3,23.4,17,1013.1,73,0,3.2,1.5,3.5,-,,,,
2016,December,15,20.7,26.3,15.8,1013.1,68,0,3.4,2.4,3.5,-,,,,
2016,December,16,19.9,26.8,16.4,1013.1,73,0,3.4,0,-,-,,,,
2016,December,17,,,,,,,,,,,,,,
2016,December,18,,,,,,,,,,,,,,
2016,December,19,,,,,,,,,,,,,,
2016,December,20,21.2,26.8,18.2,1013.1,67,0,3.9,0.7,3.5,-,,,,
2016,December,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,26,22.9,27.5,18.5,1012.3,74,0,2.6,0.9,3.5,-,,,,
2016,December,27,21.3,26.5,18.3,1013.6,70,0,2.9,1.5,3.5,-,,,,
2016,December,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2016,December,29,,,,,,,,,,,,,,
2016,December,30,,,,,,,,,,,,,,
2016,December,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,2,20.3,27.5,16.4,1014,72,0,2.6,0,-,-,,,,
2017,January,3,22.5,27.2,15.9,1013.5,66,0,3.2,2.2,5.4,-,,,,
2017,January,4,23.6,27.2,16.7,1012.5,53,0,2.9,3.1,5.4,-,,,,
2017,January,5,,,,,,,,,,,,,,o
2017,January,6,,,,,,,,,,,,,,
2017,January,7,,,,,,,,,,,,,,
2017,January,8,20.8,27,13.8,1011.6,59,0,3.5,0.9,3.5,-,,,,
2017,January,9,22.9,27.3,15.4,1010.7,44,0,3.7,0.9,3.5,-,,,,
2017,January,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,11,20,25,14.8,1012.1,63,0,2.7,2.2,5.4,-,,,,
2017,January,12,,,,,,,,,,,,,,
2017,January,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,18,,,,,,,,,,,,,,
2017,January,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,23,,,,,,,,,,,,,,
2017,January,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,25,22.3,29.4,14.4,1017.2,57,0,3.9,0,-,-,,,,
2017,January,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,27,21.7,27,17.1,1013.8,67,0,3.9,0,-,-,,,,
2017,January,28,22.4,27.8,16.7,1013.2,64,0,3.5,1.5,3.5,-,,,,
2017,January,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,January,31,,,,,,,,,,,,,,
2017,February,1,20.1,27.4,15,1014.9,60,0,3.5,1.3,3.5,-,,,,
2017,February,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,5,26.1,32,16,1012,37,0,4.3,1.3,3.5,-,,,,
2017,February,6,23.8,31,19.4,1010.3,54,0,3.7,0,-,-,,,,
2017,February,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,11,,,,,,,,,,,,,,
2017,February,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,20,,,,,,,,,,,,,,o
2017,February,21,,,,,,,,,,,,,,
2017,February,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,23,23.7,27.9,18.4,1011.9,58,0.51,4,0,-,-,,,,
2017,February,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,26,22.2,29.8,15.6,1010.3,41,0,4.8,0.9,3.5,-,,,,
2017,February,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,February,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,March,1,26.7,31.5,17.9,1011.3,37,0,3.9,0.9,3.5,-,,,,
2017,March,2,27.2,33.2,18,1009.2,47,0,3.7,1.9,3.5,-,,,,
2017,March,3,25.9,33.4,21.4,1007.1,67,0,4,0.9,3.5,-,,,,
2017,March,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,March,5,,,,,,,,,,,,,o,
2017,March,6,,,,,,,,,,,,,,o
2017,March,7,,,,,,,,,,,,,,
2017,March,8,24.3,30.1,20.2,1008.7,63,0,3.9,1.9,3.5,-,o,,o,
2017,March,9,24.1,27.8,18.8,1007.6,72,0,4.3,1.9,3.5,-,,,,
2017,March,10,24.6,32,19.8,1007,81,38.1,3.2,8.9,37,-,o,,o,
2017,March,11,,,,,,,,,,,o,,o,
2017,March,12,,,,,,,,,,,,,,
2017,March,13,,,,,,,,,,,,,,
2017,March,14,23.8,29.5,16,1013,40,0,4.5,1.1,3.5,-,,,,
2017,March,15,22.9,29.8,16.3,1012.2,45,0,4.8,0.6,3.5,-,,,,
2017,March,16,23,30,16,1010.1,43,0,4.2,0,-,-,,,,
2017,March,17,,,,,,,,,,,,,,
2017,March,18,,,,,,,,,,,,,o,
2017,March,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,March,20,,,,,,,,,,,o,,o,
2017,March,21,23.1,28.9,18,1012.5,65,0,4.3,0,-,-,o,,,
2017,March,22,24.7,31.2,18.3,1011.1,61,0,4.7,1.5,3.5,-,,,,
2017,March,23,27.1,30.7,20.7,1009.9,69,0,4.2,1.9,3.5,-,,,,
2017,March,24,,,,,,,,,,,,,,
2017,March,25,,,,,,,,,,,,,,
2017,March,26,,,,,,,,,,,,,,
2017,March,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,March,28,27.4,30.6,24.8,1009.4,79,0,4.3,3.3,3.5,-,,,,
2017,March,29,26.9,30.1,25.5,1006.7,84,13.97,4,0.7,5.4,-,,,,
2017,March,30,28.5,33.2,24.6,1007.3,77,0,4.7,4.4,7.6,-,,,,
2017,March,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,April,1,29.3,33.8,26,1006.4,71,0,5.1,6.3,9.4,-,,,,
2017,April,2,28.9,32.4,26.5,1006,71,0,4.7,10.2,16.5,-,,,,
2017,April,3,28,33.4,24.2,1006.6,74,7.11,4.8,5.2,7.6,-,,,,
2017,April,4,,,,,,,,,,,,,,
2017,April,5,,,,,,,,,,,o,,,
2017,April,6,,,,,,,,,,,,,,
2017,April,7,29.4,34,23,1006.5,75,0,4.8,2.6,5.4,-,,,,
2017,April,8,29.8,34,26,1007.6,76,0,4.5,1.9,5.4,-,,,,
2017,April,9,29.3,33.7,26.4,1006,77,0,4.8,0,-,-,,,,
2017,April,10,,,,,,,,,,,,,,
2017,April,11,,,,,,,,,,,,,,
2017,April,12,,,,,,,,,,,,,,
2017,April,13,30.4,36.2,25.2,1007.7,52,0,5.3,0,-,-,,,,
2017,April,14,30.9,36.5,23,1007.5,43,0,4.8,0.6,3.5,-,,,,
2017,April,15,28.6,34.5,23.6,1005.7,60,0,5.3,3.7,7.6,-,,,,
2017,April,16,,,,,,,,,,,o,,o,
2017,April,17,,,,,,,,,,,,,,
2017,April,18,,,,,,,,,,,,,,
2017,April,19,26.1,33.4,22.2,1004.1,81,53.09,3.5,7.8,37,-,o,,o,
2017,April,20,26.2,29.6,21.5,1005.9,76,1.52,4.2,3.7,7.6,-,o,,,
2017,April,21,24.8,28.3,23,1005.7,84,2.54,4.2,6.1,9.4,-,o,,o,
2017,April,22,,,,,,,,,,,o,,o,
2017,April,23,,,,,,,,,,,o,,o,
2017,April,24,,,,,,,,,,,o,,o,
2017,April,25,29.9,34,20,1003.2,77,17.53,5.1,6.3,11.1,-,,,,
2017,April,26,30.7,34,21.3,1005.7,76,0,5,7.2,14.8,-,,,,
2017,April,27,30.1,33.8,25.5,1006.7,71,0,5.3,3.3,5.4,-,,,,
2017,April,28,,,,,,,,,,,,,,
2017,April,29,,,,,,,,,,,o,,o,
2017,April,30,,,,,,,,,,,,,,
2017,May,1,26.8,33,22,1009.9,74,61.98,4.7,5.6,22.2,-,o,,o,
2017,May,2,27.8,33,21,1010.1,67,0,4.7,0,-,-,,,,
2017,May,3,30.3,35.1,25.8,1008.9,72,0,5,0.9,3.5,-,,,,
2017,May,4,,,,,,,,,,,,,,
2017,May,5,,,,,,,,,,,,,,
2017,May,6,,,,,,,,,,,,,,
2017,May,7,30.3,34.6,24.5,1008.4,71,0,5.1,5,9.4,-,,,,
2017,May,8,31.4,35,27.8,1007.1,67,0,5.3,2,5.4,-,,,,
2017,May,9,26.2,31.7,24,1008,76,0.51,5.1,6.9,25.9,-,o,,o,
2017,May,10,,,,,,,,,,,,,,
2017,May,11,,,,,,,,,,,,,,
2017,May,12,,,,,,,,,,,,,,
2017,May,13,30.5,34.8,26.3,1004.5,66,0,5.5,2.8,7.6,-,,,,
2017,May,14,29.3,34.7,25.4,1003.1,77,0,5,3.1,11.1,-,o,,,
2017,May,15,26.8,32.7,22.4,1001.7,76,89.92,4.5,4.1,14.8,-,o,,o,
2017,May,16,,,,,,,,,,,o,,,
2017,May,17,,,,,,,,,,,o,,o,
2017,May,18,,,,,,,,,,,,,,
2017,May,19,31.2,36,28.4,1003.7,71,0,5.6,2.2,5.4,-,,,o,
2017,May,20,32.3,36.2,28.2,1002.4,69,0,5.3,1.5,5.4,-,,,,
2017,May,21,31.4,36,26.3,1002.4,71,0,4.8,1.1,3.5,-,,,,
2017,May,22,,,,,,,,,,,,,,
2017,May,23,,,,,,,,,,,,,,
2017,May,24,,,,,,,,,,,,,,
2017,May,25,31.3,35.2,28.6,1003.5,74,0,5,1.5,3.5,-,,,,
2017,May,26,29.8,34,26,1004.1,72,2.03,4.8,0.6,3.5,-,o,,,
2017,May,27,30.4,35,25.6,1002.8,72,0,5.5,0,-,-,,,,
2017,May,28,,,,,,,,,,,,,,
2017,May,29,,,,,,,,,,,o,,,
2017,May,30,,,,,,,,,,,o,,,
2017,May,31,28.1,34,25.3,1001.4,85,16.51,4.7,0,-,-,o,,o,
2017,June,1,26.5,28,24.8,1002.4,90,7.62,4.7,2,5.4,-,o,,o,
2017,June,2,28,32.2,24.6,1003.2,80,24.38,5.1,5.9,14.8,-,o,,o,
2017,June,3,32.1,35,23.5,1000.9,75,0,5.3,3.9,5.4,-,,,,
2017,June,4,,,,,,,,,,,,,,
2017,June,5,,,,,,,,,,,o,,o,
2017,June,6,,,,,,,,,,,,,,
2017,June,7,31.1,35.5,27.7,1002.7,77,1.27,5.5,1.1,3.5,-,,,,
2017,June,8,29.5,36.1,24.8,1001.3,75,0,5,0.6,3.5,-,,,o,
2017,June,9,29.6,31.5,27.2,1001.1,81,0,5,1.1,5.4,-,o,,o,
2017,June,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,12,,,,,,,,,,,o,,,
2017,June,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,June,19,,,,,,,,,,,o,,o,
2017,June,20,,,,,,,,,,,,,,
2017,June,21,29,32.4,26.5,1000,81,0,5.3,1.9,5.4,-,,,,
2017,June,22,29.6,32.4,27.4,1000.4,81,0,5.3,0.9,3.5,-,,,,
2017,June,23,29.7,34.5,27.2,999.8,75,0,5,0,-,-,,,,
2017,June,24,,,,,,,,,,,,,,
2017,June,25,,,,,,,,,,,,,,
2017,June,26,,,,,,,,,,,,,,
2017,June,27,30.2,34,28,1001.6,74,0,5.3,2,5.4,-,,,,
2017,June,28,29.9,33.2,28.2,1002,76,0,5.3,2.4,5.4,-,,,,
2017,June,29,29.9,33.2,28,1000.5,80,9.4,4.8,0.9,3.5,-,o,,,
2017,June,30,,,,,,,,,,,,,,
2017,July,1,29,31.8,27.5,998.5,83,5.59,4.5,2,5.4,-,o,,,
2017,July,2,28.6,32.2,26.9,998.2,89,21.08,3.9,3.5,5.4,-,o,,o,
2017,July,3,28.1,30.2,26.5,998.3,88,41.15,3.7,1.9,5.4,-,o,,,
2017,July,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,11,,,,,,,,,,,o,,,
2017,July,12,,,,,,,,,,,o,,o,
2017,July,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,July,14,,,,,,,,,,,,,,
2017,July,15,30.7,34,27.3,1001.1,68,0,5,2,5.4,-,,,,
2017,July,16,31.8,35.8,28,999.1,68,0,5.3,2,3.5,-,,,,
2017,July,17,31.4,35.4,27.5,998.7,74,7.37,5,0.6,3.5,-,,,,
2017,July,18,,,,,,,,,,,,,,
2017,July,19,,,,,,,,,,,o,,,
2017,July,20,,,,,,,,,,,o,,,
2017,July,21,27.2,28.3,25.9,1001.1,91,9.4,3.7,0.4,1.9,-,o,,,
2017,July,22,29.2,32.6,26.2,1000.3,79,4.32,4.7,0,-,-,,,,
2017,July,23,27.7,31.3,26,999.1,86,24.38,3.7,1.1,3.5,-,o,,o,
2017,July,24,,,,,,,,,,,o,,,
2017,July,25,,,,,,,,,,,o,,,
2017,July,26,,,,,,,,,,,o,,o,
2017,July,27,30.2,33.4,24.9,1003,77,0,5.5,2.4,3.5,-,,,o,
2017,July,28,31.6,35,27,1003.7,71,0,5.6,0.6,3.5,-,,,,
2017,July,29,29.8,32.4,27.5,1003.6,81,9.14,5,0,-,-,o,,o,
2017,July,30,,,,,,,,,,,o,,o,
2017,July,31,,,,,,,,,,,,,o,
2017,August,1,30.4,33.6,28.2,1001.5,78,0,4.5,1.1,3.5,-,,,,
2017,August,2,28.8,33.4,27.2,1000.6,89,31.24,4,0,-,-,o,,o,
2017,August,3,29,33.4,26.7,998,86,122.94,4.3,0.6,3.5,-,o,,o,
2017,August,4,,,,,,,,,,,,,,
2017,August,5,,,,,,,,,,,,,,
2017,August,6,,,,,,,,,,,,,,
2017,August,7,29.4,32.4,26,1004.1,78,5.08,5.1,0.7,3.5,-,o,,,
2017,August,8,30.8,34.2,28.4,1003.4,73,0,5,1.1,3.5,-,,,,
2017,August,9,29.3,33.8,28,1003.4,81,1.02,5.1,2.8,5.4,-,,,,
2017,August,10,,,,,,,,,,,o,,,
2017,August,11,,,,,,,,,,,o,,o,
2017,August,12,,,,,,,,,,,o,,o,
2017,August,13,27.7,31.6,25.6,1004.6,89,0.51,4.5,0.6,3.5,-,o,,,
2017,August,14,28.7,30.8,27.4,1004.7,86,19.56,4.7,0,-,-,o,,,
2017,August,15,28.5,32,26.7,1003.4,87,13.72,4.3,0,-,-,,,,
2017,August,16,,,,,,,,,,,o,,o,
2017,August,17,,,,,,,,,,,o,,,
2017,August,18,,,,,,,,,,,,,,
2017,August,19,30.3,34,25.4,1004.4,70,0.25,5.5,2.8,5.4,-,,,,
2017,August,20,30.6,33.5,27.5,1003.6,72,0,5.3,1.5,3.5,-,,,,
2017,August,21,28.8,33.6,27.4,1002.3,87,17.78,4.5,0,-,-,o,,o,
2017,August,22,,,,,,,,,,,o,,o,
2017,August,23,,,,,,,,,,,o,,,
2017,August,24,,,,,,,,,,,o,,,
2017,August,25,29,32.5,27.2,1000.8,87,28.19,5,0,-,-,o,,o,
2017,August,26,29.3,32.6,26,999.7,79,38.1,4.3,1.9,9.4,-,o,,,
2017,August,27,29.7,33.4,25.4,1001,77,10.67,4.8,2,3.5,-,o,,,
2017,August,28,,,,,,,,,,,o,,,
2017,August,29,,,,,,,,,,,,,,
2017,August,30,,,,,,,,,,,,,,
2017,August,31,28.2,31.3,26.2,1004.4,89,29.21,4.5,0.7,3.5,-,o,,o,
2017,September,1,28.7,30.8,25.6,1004.2,85,0,4.8,0,-,-,,,,
2017,September,2,29.2,33,27,1002.1,77,0,5.1,1.1,3.5,-,,,,
2017,September,3,28.5,33.9,26.6,1003.6,84,3.05,4.5,1.5,3.5,-,o,,o,
2017,September,4,,,,,,,,,,,,,,
2017,September,5,,,,,,,,,,,,,,
2017,September,6,,,,,,,,,,,,,o,
2017,September,7,30.4,34.8,28,1005.7,76,0,4.5,1.1,3.5,-,,,o,
2017,September,8,30.3,34.7,28,1006,76,0,4.8,2.8,5.4,-,,,,
2017,September,9,29.7,32.4,27.8,1005.4,77,0,4.5,2,5.4,-,,,,
2017,September,10,,,,,,,,,,,o,,o,
2017,September,11,,,,,,,,,,,o,,o,
2017,September,12,,,,,,,,,,,,,,
2017,September,13,28.9,32.6,26.4,1006.8,83,7.37,4.3,0,-,-,o,,o,
2017,September,14,29.3,32.5,27,1005.4,82,0,4.7,0,-,-,,,,
2017,September,15,29.6,33.4,26.9,1004,79,0,5,0,-,-,o,,,
2017,September,16,,,,,,,,,,,,,,
2017,September,17,,,,,,,,,,,o,,o,
2017,September,18,,,,,,,,,,,,,,
2017,September,19,27.2,30,26.1,1002.2,91,12.7,4.2,1.7,7.6,-,o,,,
2017,September,20,28.6,31,26,1004.5,86,38.86,3.9,2.8,5.4,-,o,,,
2017,September,21,29.1,32.8,26,1005.2,79,2.29,5.3,1.9,3.5,-,o,,,
2017,September,22,,,,,,,,,,,,,,
2017,September,23,,,,,,,,,,,,,,
2017,September,24,,,,,,,,,,,o,,,
2017,September,25,30.4,33.9,28.6,1003.6,83,4.83,4,0,-,-,o,,o,
2017,September,26,30.2,32.8,27.9,1004.5,84,0.25,4.3,0.9,3.5,-,,,,
2017,September,27,28.5,32.5,27.8,1005.8,90,3.3,4.2,0,-,-,o,,,
2017,September,28,,,,,,,,,,,o,,,
2017,September,29,,,,,,,,,,,o,,,
2017,September,30,,,,,,,,,,,o,,o,
2017,October,1,27.2,32.5,25.5,1006.8,92,24.89,3.9,0.6,3.5,-,o,,o,
2017,October,2,29,33.2,25.4,1005.9,79,0,5,1.1,3.5,-,o,,,
2017,October,3,30.1,35,26,1006.2,74,0,4.7,0.6,3.5,-,,,,
2017,October,4,,,,,,,,,,,,,,
2017,October,5,,,,,,,,,,,o,,,
2017,October,6,,,,,,,,,,,,,,
2017,October,7,28.1,32.5,26.5,1006.5,81,1.78,4.2,1.5,3.5,-,,,,
2017,October,8,28.3,31.9,26,1006,77,0.76,5.3,4.6,5.4,-,,,,
2017,October,9,27.1,29,25.8,1006.3,85,0.25,4,2.4,7.6,-,o,,,
2017,October,10,,,,,,,,,,,,,,
2017,October,11,,,,,,,,,,,,,,
2017,October,12,,,,,,,,,,,,,,
2017,October,13,30.6,34,27.7,1003.9,70,0,4.8,0.9,5.4,-,,,,
2017,October,14,30.8,33.6,27.2,1004,69,0,5,3.3,9.4,-,,,,
2017,October,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,18,29.3,32.2,26.5,1006.7,75,0,4.7,2.4,7.6,-,,,,
2017,October,19,,,,,,,,,,,o,,,
2017,October,20,,,,,,,,,,,o,,,
2017,October,21,,,,,,,,,,,o,,,
2017,October,22,24.6,28.5,22,1006.7,87,0.76,4.3,0,-,-,o,,,
2017,October,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,October,28,25.9,30,21.4,1012,70,0,3.7,0,-,-,,,,
2017,October,29,24.9,30.4,20.5,1013.8,71,0,3.9,0,-,-,,,,
2017,October,30,,,,,,,,,,,o,,,
2017,October,31,,,,,,,,,,,,,,
2017,November,1,25.1,30.5,20,1013.1,69,0,4,1.9,3.5,-,,,,
2017,November,2,26.2,31.1,21,1011,66,0,4,0.9,5.4,-,,,,
2017,November,3,24.6,31.8,20.4,1011.3,72,0,4.2,1.3,7.6,-,,,,
2017,November,4,,,,,,,,,,,,,,
2017,November,5,,,,,,,,,,,,,,
2017,November,6,,,,,,,,,,,,,,
2017,November,7,28,32.4,22,1011.2,55,0,4.8,0.9,3.5,-,,,,
2017,November,8,25.7,32,21.6,1010.6,64,0,4.7,1.1,3.5,-,,,,
2017,November,9,25.7,31.2,21.2,1010.4,67,0,4.5,0.6,3.5,-,,,,
2017,November,10,,,,,,,,,,,,,,
2017,November,11,,,,,,,,,,,,,,
2017,November,12,,,,,,,,,,,,,,
2017,November,13,27.2,32.8,21.6,1008.8,53,0,5.1,1.1,3.5,-,,,,
2017,November,14,26.3,30.6,21.6,1009.6,63,0,4.5,0,-,-,,,,
2017,November,15,23.6,27.2,21.4,1011.3,78,3.56,3.4,0.9,3.5,-,o,,,
2017,November,16,,,,,,,,,,,o,,,
2017,November,17,,,,,,,,,,,o,,,
2017,November,18,,,,,,,,,,,,,,
2017,November,19,26.4,31.4,21,1011.1,69,0,4.5,0,-,-,,,,
2017,November,20,26.3,30.7,20.5,1011.3,61,0,4.5,1.1,3.5,-,,,,
2017,November,21,23.9,29,20.2,1010.7,53,0,4.5,3.9,9.4,-,,,,
2017,November,22,,,,,,,,,,,,,,
2017,November,23,,,,,,,,,,,,,,
2017,November,24,,,,,,,,,,,,,,
2017,November,25,21.8,28.7,19,1013.6,62,0,3.9,3,9.4,-,,,,
2017,November,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,November,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,November,28,22.3,28,17.3,1012.7,62,0,2.9,0,-,-,,,,
2017,November,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2017,November,30,23.4,28.3,18.4,1011.9,56,0,3.7,0.9,3.5,-,,,,
2017,December,1,21.2,27.2,16.7,1013.1,72,0,3.1,0,-,-,,,,
2017,December,2,22.8,28.9,17.2,1012.9,63,0,3.9,1.1,5.4,-,,,,
2017,December,3,22.3,28.5,18,1012.5,56,0,4.2,0,-,-,,,,
2017,December,4,,,,,,,,,,,,,,
2017,December,5,,,,,,,,,,,,,,
2017,December,6,,,,,,,,,,,,,,
2017,December,7,23.4,28.6,16.5,1011.2,62,0,4.2,0,-,-,,,,
2017,December,8,22.7,25.6,20.4,1012.1,69,0,3.9,0,-,-,,,,
2017,December,9,21,22.8,18.7,1011.9,94,9.14,3.2,2,7.6,-,o,,,
2017,December,10,,,,,,,,,,,o,,,
2017,December,11,,,,,,,,,,,o,,,
